START_DATE*,END_DATE*,Year,Month,Date,CATEGORY*,START*,Week_day,Hour,STOP*,MILES*,PURPOSE*,len_Miles
2016-05-20 10:56:00,2016-05-20 11:07:00,2016,5,2016-05-20,Business,Old City,Friday,10,Hog Island,11.2,Meeting,Normal
2016-05-20 15:43:00,2016-05-20 16:12:00,2016,5,2016-05-20,Business,Morrisville,Friday,15,Cary,8.2,Meal/Entertain,Normal
2016-05-22 15:39:00,2016-05-22 15:46:00,2016,5,2016-05-22,Business,Cary,Sunday,15,Morrisville,3.0,Meal/Entertain,Small
2016-05-22 18:46:00,2016-05-22 18:53:00,2016,5,2016-05-22,Business,Morrisville,Sunday,18,Cary,2.5,Meal/Entertain,Small
2016-05-23 20:19:00,2016-05-23 20:27:00,2016,5,2016-05-23,Business,Whitebridge,Monday,20,Savon Height,3.6,Meal/Entertain,Small
2016-05-23 21:09:00,2016-05-23 21:21:00,2016,5,2016-05-23,Business,Savon Height,Monday,21,Whitebridge,3.6,Errand/Supplies,Small
2016-05-27 20:26:00,2016-05-27 20:30:00,2016,5,2016-05-27,Business,Whitebridge,Friday,20,Kildaire Farms,4.5,Errand/Supplies,Small
2016-05-27 20:47:00,2016-05-27 20:53:00,2016,5,2016-05-27,Business,Savon Height,Friday,20,Kilarney Woods,1.2,NA,Small
2016-05-27 22:11:00,2016-05-27 22:14:00,2016,5,2016-05-27,Business,Kilarney Woods,Friday,22,Kildaire Farms,1.7,Errand/Supplies,Small
2016-05-28 00:15:00,2016-05-28 00:21:00,2016,5,2016-05-28,Business,Kilarney Woods,Saturday,0,Whitebridge,4.7,Errand/Supplies,Small
2016-05-28 12:52:00,2016-05-28 13:06:00,2016,5,2016-05-28,Business,Cary,Saturday,12,Morrisville,6.1,Meal/Entertain,Normal
2016-05-28 14:35:00,2016-05-28 15:04:00,2016,5,2016-05-28,Business,Morrisville,Saturday,14,Cary,11.3,Customer Visit,Normal
2016-05-31 13:54:00,2016-05-31 14:41:00,2016,5,2016-05-31,Business,Cary,Tuesday,13,Raleigh,14.9,Meeting,Normal
2016-05-31 16:02:00,2016-05-31 16:39:00,2016,5,2016-05-31,Business,Raleigh,Tuesday,16,Cary,14.0,Meeting,Normal
2016-05-31 17:50:00,2016-05-31 17:59:00,2016,5,2016-05-31,Business,Westpark Place,Tuesday,17,Whitebridge,1.8,NA,Small
2016-06-01 10:19:00,2016-06-01 10:47:00,2016,6,2016-06-01,Business,Cary,Wednesday,10,Morrisville,6.7,Customer Visit,Normal
2016-06-01 13:10:00,2016-06-01 13:39:00,2016,6,2016-06-01,Business,Morrisville,Wednesday,13,Cary,9.6,Meeting,Normal
2016-06-03 11:29:00,2016-06-03 11:49:00,2016,6,2016-06-03,Business,Cary,Friday,11,Durham,10.4,Meeting,Normal
2016-06-03 13:08:00,2016-06-03 13:38:00,2016,6,2016-06-03,Business,Durham,Friday,13,Cary,9.9,Meeting,Normal
2016-06-03 15:31:00,2016-06-03 15:54:00,2016,6,2016-06-03,Business,Cary,Friday,15,Morrisville,6.0,Meal/Entertain,Normal
2016-06-03 18:14:00,2016-06-03 18:29:00,2016,6,2016-06-03,Business,Townes at Everett Crossing,Friday,18,Chessington,3.3,Errand/Supplies,Small
2016-06-03 18:41:00,2016-06-03 18:53:00,2016,6,2016-06-03,Business,Morrisville,Friday,18,Cary,3.1,Errand/Supplies,Small
2016-06-03 19:36:00,2016-06-03 19:42:00,2016,6,2016-06-03,Business,Huntington Woods,Friday,19,Weston,1.7,Errand/Supplies,Small
2016-06-03 22:47:00,2016-06-03 23:06:00,2016,6,2016-06-03,Business,Morrisville,Friday,22,Cary,4.0,Between Offices,Small
2016-06-05 14:03:00,2016-06-05 14:33:00,2016,6,2016-06-05,Business,Whitebridge,Sunday,14,Savon Height,7.8,Customer Visit,Normal
2016-06-05 15:06:00,2016-06-05 15:22:00,2016,6,2016-06-05,Business,Cary,Sunday,15,Morrisville,7.8,Customer Visit,Normal
2016-06-05 15:57:00,2016-06-05 16:08:00,2016,6,2016-06-05,Business,Weston,Sunday,15,Weston,3.8,Meal/Entertain,Small
2016-06-05 18:05:00,2016-06-05 18:14:00,2016,6,2016-06-05,Business,Morrisville,Sunday,18,Cary,2.5,Meal/Entertain,Small
2016-06-05 21:53:00,2016-06-05 22:05:00,2016,6,2016-06-05,Business,Cary,Sunday,21,Durham,9.9,Meeting,Normal
2016-06-05 23:52:00,2016-06-06 00:08:00,2016,6,2016-06-05,Business,Durham,Sunday,23,Cary,9.9,Meeting,Normal
2016-06-06 15:36:00,2016-06-06 15:45:00,2016,6,2016-06-06,Business,Whitebridge,Monday,15,Hazelwood,3.0,Errand/Supplies,Small
2016-06-06 16:16:00,2016-06-06 16:24:00,2016,6,2016-06-06,Business,Hazelwood,Monday,16,Whitebridge,2.4,Errand/Supplies,Small
2016-06-06 20:06:00,2016-06-06 20:20:00,2016,6,2016-06-06,Business,Cary,Monday,20,Apex,5.7,Meal/Entertain,Normal
2016-06-06 21:08:00,2016-06-06 21:37:00,2016,6,2016-06-06,Business,Apex,Monday,21,Cary,7.2,Meal/Entertain,Normal
2016-06-06 21:41:00,2016-06-06 22:00:00,2016,6,2016-06-06,Business,Cary,Monday,21,Durham,10.4,Meeting,Normal
2016-06-06 23:34:00,2016-06-06 23:48:00,2016,6,2016-06-06,Business,Durham,Monday,23,Cary,9.9,Meeting,Normal
2016-06-07 21:42:00,2016-06-07 22:00:00,2016,6,2016-06-07,Business,Cary,Tuesday,21,Durham,10.4,Meeting,Normal
2016-06-07 23:41:00,2016-06-08 00:04:00,2016,6,2016-06-07,Business,Durham,Tuesday,23,Cary,9.9,Meeting,Normal
2016-06-08 08:23:00,2016-06-08 08:53:00,2016,6,2016-06-08,Business,Cary,Wednesday,8,Morrisville,8.7,Meal/Entertain,Normal
2016-06-08 12:04:00,2016-06-08 13:01:00,2016,6,2016-06-08,Business,Jamaica,Wednesday,12,New York,22.3,Errand/Supplies,Long
2016-06-08 13:12:00,2016-06-08 13:29:00,2016,6,2016-06-08,Business,Seaport,Wednesday,13,Gramercy-Flatiron,3.3,Meal/Entertain,Small
2016-06-08 14:31:00,2016-06-08 14:37:00,2016,6,2016-06-08,Business,Medical Centre,Wednesday,14,Tudor City,0.7,Errand/Supplies,Small
2016-06-08 16:55:00,2016-06-08 17:11:00,2016,6,2016-06-08,Business,Rose Hill,Wednesday,16,Soho,2.5,Meal/Entertain,Small
2016-06-08 17:16:00,2016-06-08 17:18:00,2016,6,2016-06-08,Business,Soho,Wednesday,17,Tribeca,0.5,Errand/Supplies,Small
2016-06-08 17:59:00,2016-06-08 18:05:00,2016,6,2016-06-08,Business,Tribeca,Wednesday,17,Financial District,0.9,Errand/Supplies,Small
2016-06-08 20:11:00,2016-06-08 20:25:00,2016,6,2016-06-08,Business,Financial District,Wednesday,20,Kips Bay,4.8,Errand/Supplies,Small
2016-06-10 15:19:00,2016-06-10 16:28:00,2016,6,2016-06-10,Business,New York,Friday,15,Jamaica,16.3,Meeting,Normal
2016-06-10 21:47:00,2016-06-10 22:04:00,2016,6,2016-06-10,Business,Cary,Friday,21,Durham,10.4,Meeting,Normal
2016-06-10 23:53:00,2016-06-11 00:01:00,2016,6,2016-06-10,Business,Durham,Friday,23,Cary,9.9,Meeting,Normal
2016-06-11 17:08:00,2016-06-11 17:16:00,2016,6,2016-06-11,Business,Cary,Saturday,17,Morrisville,3.7,Errand/Supplies,Small
2016-06-11 17:34:00,2016-06-11 17:39:00,2016,6,2016-06-11,Business,Morrisville,Saturday,17,Cary,4.6,Meal/Entertain,Small
2016-06-11 17:50:00,2016-06-11 17:56:00,2016,6,2016-06-11,Business,Westpark Place,Saturday,17,Whitebridge,1.7,NA,Small
2016-06-11 21:45:00,2016-06-11 22:04:00,2016,6,2016-06-11,Business,Cary,Saturday,21,Durham,10.4,Meeting,Normal
2016-06-11 23:39:00,2016-06-12 00:05:00,2016,6,2016-06-11,Business,Durham,Saturday,23,Cary,9.9,Meeting,Normal
2016-06-12 19:53:00,2016-06-12 19:56:00,2016,6,2016-06-12,Business,Cary,Sunday,19,Morrisville,2.5,Meal/Entertain,Small
2016-06-12 20:05:00,2016-06-12 20:16:00,2016,6,2016-06-12,Business,Morrisville,Sunday,20,Cary,4.3,Errand/Supplies,Small
2016-06-12 21:58:00,2016-06-12 22:19:00,2016,6,2016-06-12,Business,Parkway,Sunday,21,Whitebridge,2.8,Errand/Supplies,Small
2016-06-13 05:23:00,2016-06-13 05:42:00,2016,6,2016-06-13,Business,Cary,Monday,5,Morrisville,8.4,Meal/Entertain,Normal
2016-06-13 14:17:00,2016-06-13 14:46:00,2016,6,2016-06-13,Business,Oakland,Monday,14,Emeryville,13.2,Meeting,Normal
2016-06-13 18:08:00,2016-06-13 18:47:00,2016,6,2016-06-13,Business,Emeryville,Monday,18,Berkeley,3.9,Meal/Entertain,Small
2016-06-13 18:54:00,2016-06-13 19:23:00,2016,6,2016-06-13,Business,Berkeley,Monday,18,Oakland,5.1,Meal/Entertain,Normal
2016-06-13 20:00:00,2016-06-13 20:05:00,2016,6,2016-06-13,Business,Oakland,Monday,20,Unknown Location,5.2,Customer Visit,Normal
2016-06-14 12:03:00,2016-06-14 12:21:00,2016,6,2016-06-14,Business,Emeryville,Tuesday,12,San Francisco,9.8,NA,Normal
2016-06-14 16:09:00,2016-06-14 16:39:00,2016,6,2016-06-14,Business,San Francisco,Tuesday,16,Emeryville,11.6,Meeting,Normal
2016-06-14 17:15:00,2016-06-14 17:24:00,2016,6,2016-06-14,Business,Emeryville,Tuesday,17,Oakland,5.1,Meeting,Normal
2016-06-14 17:27:00,2016-06-14 17:57:00,2016,6,2016-06-14,Business,Downtown,Tuesday,17,Bay Farm Island,9.3,Errand/Supplies,Normal
2016-06-15 01:46:00,2016-06-15 02:06:00,2016,6,2016-06-15,Business,Kenner,Wednesday,1,New Orleans,12.4,Between Offices,Normal
2016-06-15 15:26:00,2016-06-15 15:34:00,2016,6,2016-06-15,Business,CBD,Wednesday,15,Lower Garden District,1.9,Between Offices,Small
2016-06-15 16:37:00,2016-06-15 17:02:00,2016,6,2016-06-15,Business,Lower Garden District,Wednesday,16,Lakeview,6.4,Customer Visit,Normal
2016-06-15 17:29:00,2016-06-15 17:49:00,2016,6,2016-06-15,Personal,Lakeview,Wednesday,17,Storyville,5.5,NA,Normal
2016-06-15 19:52:00,2016-06-15 19:58:00,2016,6,2016-06-15,Business,Storyville,Wednesday,19,Faubourg Marigny,1.5,Meal/Entertain,Small
2016-06-16 13:36:00,2016-06-16 14:30:00,2016,6,2016-06-16,Business,New Orleans,Thursday,13,Metairie,14.5,NA,Normal
2016-06-16 14:42:00,2016-06-16 14:46:00,2016,6,2016-06-16,Business,Metairie,Thursday,14,Kenner,2.7,NA,Small
2016-06-16 15:17:00,2016-06-16 15:41:00,2016,6,2016-06-16,Business,Kenner,Thursday,15,New Orleans,15.0,NA,Normal
2016-06-16 19:39:00,2016-06-16 19:56:00,2016,6,2016-06-16,Business,New Orleans,Thursday,19,Kenner,12.9,NA,Normal
2016-06-16 21:43:00,2016-06-16 21:56:00,2016,6,2016-06-16,Business,Kenner,Thursday,21,New Orleans,13.6,NA,Normal
2016-06-17 16:11:00,2016-06-17 16:44:00,2016,6,2016-06-17,Business,New Orleans,Friday,16,Kenner,12.2,NA,Normal
2016-06-18 00:29:00,2016-06-18 00:51:00,2016,6,2016-06-18,Business,Morrisville,Saturday,0,Cary,8.7,NA,Normal
2016-06-19 02:39:00,2016-06-19 02:50:00,2016,6,2016-06-19,Business,Cary,Sunday,2,Raleigh,6.0,NA,Normal
2016-06-19 05:51:00,2016-06-19 06:00:00,2016,6,2016-06-19,Business,Raleigh,Sunday,5,Cary,5.9,NA,Normal
2016-06-21 15:39:00,2016-06-21 16:08:00,2016,6,2016-06-21,Business,Cary,Tuesday,15,Raleigh,19.3,NA,Normal
2016-06-21 17:11:00,2016-06-21 18:02:00,2016,6,2016-06-21,Business,Raleigh,Tuesday,17,Cary,16.6,Meal/Entertain,Normal
2016-06-24 10:41:00,2016-06-24 10:57:00,2016,6,2016-06-24,Business,Whitebridge,Friday,10,Waverly Place,7.1,Meal/Entertain,Normal
2016-06-24 11:54:00,2016-06-24 12:01:00,2016,6,2016-06-24,Business,Waverly Place,Friday,11,Macgregor Downs,2.1,Meal/Entertain,Small
2016-06-24 12:19:00,2016-06-24 12:37:00,2016,6,2016-06-24,Business,Cary,Friday,12,Raleigh,8.6,Errand/Supplies,Normal
2016-06-24 12:50:00,2016-06-24 13:12:00,2016,6,2016-06-24,Business,Raleigh,Friday,12,Morrisville,9.0,Errand/Supplies,Normal
2016-06-24 13:18:00,2016-06-24 13:27:00,2016,6,2016-06-24,Business,Morrisville,Friday,13,Cary,3.1,Errand/Supplies,Small
2016-06-24 14:01:00,2016-06-24 14:20:00,2016,6,2016-06-24,Business,Cary,Friday,14,Morrisville,8.4,Temporary Site,Normal
2016-06-24 20:44:00,2016-06-24 21:02:00,2016,6,2016-06-24,Business,Kenner,Friday,20,New Orleans,12.8,NA,Normal
2016-06-25 09:03:00,2016-06-25 09:12:00,2016,6,2016-06-25,Business,CBD,Saturday,9,Bywater,4.5,NA,Small
2016-06-25 09:15:00,2016-06-25 10:08:00,2016,6,2016-06-25,Business,New Orleans,Saturday,9,Chalmette,11.8,Between Offices,Normal
2016-06-25 10:18:00,2016-06-25 10:25:00,2016,6,2016-06-25,Business,Chalmette,Saturday,10,Arabi,1.1,Errand/Supplies,Small
2016-06-25 10:50:00,2016-06-25 11:18:00,2016,6,2016-06-25,Business,Arabi,Saturday,10,Metairie,17.0,Meal/Entertain,Normal
2016-06-25 11:25:00,2016-06-25 11:34:00,2016,6,2016-06-25,Business,Pontchartrain Shores,Saturday,11,Pontchartrain Shores,1.7,Meeting,Small
2016-06-25 11:53:00,2016-06-25 13:21:00,2016,6,2016-06-25,Business,Metairie,Saturday,11,New Orleans,15.5,Meeting,Normal
2016-06-25 19:47:00,2016-06-25 19:58:00,2016,6,2016-06-25,Business,Storyville,Saturday,19,Marigny,1.6,NA,Small
2016-06-25 23:19:00,2016-06-25 23:26:00,2016,6,2016-06-25,Business,Marigny,Saturday,23,Storyville,1.5,NA,Small
2016-06-26 17:43:00,2016-06-26 18:18:00,2016,6,2016-06-26,Business,New Orleans,Sunday,17,Kenner,12.6,Meeting,Normal
2016-06-26 18:45:00,2016-06-26 19:12:00,2016,6,2016-06-26,Business,Pontchartrain Shores,Sunday,18,Pontchartrain Shores,4.8,NA,Small
2016-06-26 19:41:00,2016-06-26 19:50:00,2016,6,2016-06-26,Business,Kenner,Sunday,19,Kenner,2.2,NA,Small
2016-06-26 21:14:00,2016-06-26 21:42:00,2016,6,2016-06-26,Business,Kenner,Sunday,21,New Orleans,13.0,NA,Normal
2016-06-27 07:37:00,2016-06-27 08:48:00,2016,6,2016-06-27,Business,New Orleans,Monday,7,Covington,46.9,NA,Long
2016-06-27 08:51:00,2016-06-27 09:00:00,2016,6,2016-06-27,Business,Covington,Monday,8,Covington,2.5,NA,Small
2016-06-27 09:05:00,2016-06-27 09:33:00,2016,6,2016-06-27,Business,Covington,Monday,9,Covington,8.6,NA,Normal
2016-06-27 09:43:00,2016-06-27 10:08:00,2016,6,2016-06-27,Business,Covington,Monday,9,Covington,5.2,NA,Normal
2016-06-27 10:22:00,2016-06-27 10:39:00,2016,6,2016-06-27,Business,Covington,Monday,10,Covington,7.6,NA,Normal
2016-06-27 10:51:00,2016-06-27 10:58:00,2016,6,2016-06-27,Business,Covington,Monday,10,Covington,1.8,NA,Small
2016-06-27 11:06:00,2016-06-27 11:24:00,2016,6,2016-06-27,Business,Covington,Monday,11,Mandeville,4.7,NA,Small
2016-06-27 11:30:00,2016-06-27 11:42:00,2016,6,2016-06-27,Business,Mandeville,Monday,11,Mandeville,2.8,NA,Small
2016-06-27 12:22:00,2016-06-27 13:02:00,2016,6,2016-06-27,Business,Mandeville,Monday,12,Metairie,30.0,NA,Long
2016-06-27 13:56:00,2016-06-27 14:05:00,2016,6,2016-06-27,Business,Metairie,Monday,13,Kenner,4.4,NA,Small
2016-06-27 21:09:00,2016-06-27 21:19:00,2016,6,2016-06-27,Business,Jamestown Court,Monday,21,Jamestown Court,1.0,NA,Small
2016-06-28 00:48:00,2016-06-28 01:05:00,2016,6,2016-06-28,Business,Morrisville,Tuesday,0,Cary,8.2,Customer Visit,Normal
2016-06-28 20:13:00,2016-06-28 20:33:00,2016,6,2016-06-28,Business,Cary,Tuesday,20,Durham,10.4,Meeting,Normal
2016-06-28 23:34:00,2016-06-28 23:59:00,2016,6,2016-06-28,Business,Durham,Tuesday,23,Cary,9.9,Meeting,Normal
2016-06-28 23:34:00,2016-06-28 23:59:00,2016,6,2016-06-28,Business,Durham,Tuesday,23,Cary,9.9,Meeting,Normal
2016-06-29 08:56:00,2016-06-29 09:24:00,2016,6,2016-06-29,Business,Cary,Wednesday,8,Morrisville,7.3,NA,Normal
2016-06-29 10:22:00,2016-06-29 10:38:00,2016,6,2016-06-29,Business,Morrisville,Wednesday,10,Cary,7.4,NA,Normal
2016-06-29 11:49:00,2016-06-29 11:51:00,2016,6,2016-06-29,Business,Whitebridge,Wednesday,11,Westpark Place,1.6,NA,Small
2016-06-29 12:11:00,2016-06-29 12:16:00,2016,6,2016-06-29,Business,Westpark Place,Wednesday,12,Whitebridge,1.8,NA,Small
2016-06-29 20:11:00,2016-06-29 20:29:00,2016,6,2016-06-29,Business,Cary,Wednesday,20,Durham,10.4,Meeting,Normal
2016-06-29 23:38:00,2016-06-30 00:00:00,2016,6,2016-06-29,Business,Durham,Wednesday,23,Cary,9.9,Meeting,Normal
2016-06-30 20:09:00,2016-06-30 20:26:00,2016,6,2016-06-30,Business,Cary,Thursday,20,Durham,9.9,Meeting,Normal
2016-07-01 00:00:00,2016-07-01 00:25:00,2016,7,2016-07-01,Business,Durham,Friday,0,Cary,9.9,Meeting,Normal
2016-07-01 09:34:00,2016-07-01 09:57:00,2016,7,2016-07-01,Business,Cary,Friday,9,Raleigh,13.3,Meeting,Normal
2016-07-01 12:36:00,2016-07-01 13:00:00,2016,7,2016-07-01,Business,Raleigh,Friday,12,Cary,11.3,Meeting,Normal
2016-07-01 20:06:00,2016-07-01 20:24:00,2016,7,2016-07-01,Business,Cary,Friday,20,Durham,10.5,Meeting,Normal
2016-07-01 23:48:00,2016-07-02 00:09:00,2016,7,2016-07-01,Business,Durham,Friday,23,Cary,9.9,Meeting,Normal
2016-07-02 20:18:00,2016-07-02 20:36:00,2016,7,2016-07-02,Business,Cary,Saturday,20,Durham,10.1,Meeting,Normal
2016-07-02 23:48:00,2016-07-03 00:12:00,2016,7,2016-07-02,Business,Durham,Saturday,23,Cary,9.9,Meeting,Normal
2016-07-03 00:28:00,2016-07-03 00:38:00,2016,7,2016-07-03,Business,Cary,Sunday,0,Morrisville,3.1,Errand/Supplies,Small
2016-07-03 03:02:00,2016-07-03 03:08:00,2016,7,2016-07-03,Business,Morrisville,Sunday,3,Cary,3.1,Errand/Supplies,Small
2016-07-03 20:00:00,2016-07-03 20:18:00,2016,7,2016-07-03,Business,Cary,Sunday,20,Durham,9.9,Meeting,Normal
2016-07-04 00:32:00,2016-07-04 00:47:00,2016,7,2016-07-04,Business,Durham,Monday,0,Cary,9.9,Meeting,Normal
2016-07-04 17:31:00,2016-07-04 17:49:00,2016,7,2016-07-04,Business,Whitebridge,Monday,17,Summerwinds,8.8,Meeting,Normal
2016-07-04 18:23:00,2016-07-04 18:49:00,2016,7,2016-07-04,Business,Summerwinds,Monday,18,Whitebridge,8.7,Temporary Site,Normal
2016-07-04 20:00:00,2016-07-04 20:17:00,2016,7,2016-07-04,Business,Cary,Monday,20,Durham,11.8,Meeting,Normal
2016-07-05 00:00:00,2016-07-05 00:05:00,2016,7,2016-07-05,Business,Parkwood,Tuesday,0,Parkwood,1.2,Errand/Supplies,Small
2016-07-05 00:08:00,2016-07-05 00:28:00,2016,7,2016-07-05,Business,Durham,Tuesday,0,Cary,9.9,Meeting,Normal
2016-07-05 16:48:00,2016-07-05 16:52:00,2016,7,2016-07-05,Business,Whitebridge,Tuesday,16,Whitebridge,0.6,Errand/Supplies,Small
2016-07-05 20:06:00,2016-07-05 20:26:00,2016,7,2016-07-05,Business,Cary,Tuesday,20,Durham,9.9,NA,Normal
2016-07-05 22:41:00,2016-07-05 23:02:00,2016,7,2016-07-05,Business,Durham,Tuesday,22,Morrisville,8.6,NA,Normal
2016-07-06 00:33:00,2016-07-06 00:53:00,2016,7,2016-07-06,Business,Morrisville,Wednesday,0,Cary,6.3,Meal/Entertain,Normal
2016-07-06 09:06:00,2016-07-06 09:25:00,2016,7,2016-07-06,Business,Cary,Wednesday,9,Durham,9.9,Meeting,Normal
2016-07-06 12:48:00,2016-07-06 13:08:00,2016,7,2016-07-06,Business,Durham,Wednesday,12,Cary,9.9,NA,Normal
2016-07-06 20:04:00,2016-07-06 20:14:00,2016,7,2016-07-06,Business,Cary,Wednesday,20,Morrisville,3.3,Meal/Entertain,Small
2016-07-06 23:46:00,2016-07-06 23:59:00,2016,7,2016-07-06,Business,Morrisville,Wednesday,23,Cary,3.1,Customer Visit,Small
2016-07-07 08:22:00,2016-07-07 08:50:00,2016,7,2016-07-07,Business,Cary,Thursday,8,Morrisville,7.9,Temporary Site,Normal
2016-07-07 10:27:00,2016-07-07 10:33:00,2016,7,2016-07-07,Business,Morrisville,Thursday,10,Cary,8.9,NA,Normal
2016-07-07 12:59:00,2016-07-07 13:35:00,2016,7,2016-07-07,Business,Kenner,Thursday,12,New Orleans,12.8,NA,Normal
2016-07-08 09:50:00,2016-07-08 10:13:00,2016,7,2016-07-08,Business,CBD,Friday,9,Pontchartrain Beach,7.7,NA,Normal
2016-07-08 10:51:00,2016-07-08 11:12:00,2016,7,2016-07-08,Business,Pontchartrain Beach,Friday,10,CBD,7.0,NA,Normal
2016-07-08 13:48:00,2016-07-08 14:11:00,2016,7,2016-07-08,Business,New Orleans,Friday,13,Metairie,12.5,NA,Normal
2016-07-08 17:11:00,2016-07-08 17:30:00,2016,7,2016-07-08,Business,Kenner,Friday,17,New Orleans,13.2,NA,Normal
2016-07-09 09:03:00,2016-07-09 09:46:00,2016,7,2016-07-09,Business,New Orleans,Saturday,9,Kenner,13.0,NA,Normal
2016-07-09 09:52:00,2016-07-09 10:06:00,2016,7,2016-07-09,Business,Kenner,Saturday,9,Metairie,4.9,NA,Small
2016-07-09 10:15:00,2016-07-09 10:33:00,2016,7,2016-07-09,Business,Metairie,Saturday,10,New Orleans,8.5,NA,Normal
2016-07-10 14:10:00,2016-07-10 14:17:00,2016,7,2016-07-10,Business,CBD,Sunday,14,St Thomas,1.3,NA,Small
2016-07-10 16:04:00,2016-07-10 16:15:00,2016,7,2016-07-10,Business,St Thomas,Sunday,16,CBD,1.8,NA,Small
2016-07-10 18:05:00,2016-07-10 18:21:00,2016,7,2016-07-10,Business,New Orleans,Sunday,18,Kenner,13.6,NA,Normal
2016-07-10 19:51:00,2016-07-10 20:08:00,2016,7,2016-07-10,Business,Kenner,Sunday,19,New Orleans,13.4,NA,Normal
2016-07-12 16:10:00,2016-07-12 16:45:00,2016,7,2016-07-12,Business,New Orleans,Tuesday,16,Kenner,12.3,NA,Normal
2016-07-12 19:21:00,2016-07-12 19:26:00,2016,7,2016-07-12,Personal,Kenner,Tuesday,19,Kenner,1.4,NA,Small
2016-07-12 23:47:00,2016-07-13 00:11:00,2016,7,2016-07-12,Personal,Morrisville,Tuesday,23,Cary,8.7,NA,Normal
2016-07-13 12:39:00,2016-07-13 13:20:00,2016,7,2016-07-13,Personal,Cary,Wednesday,12,Morrisville,23.5,NA,Long
2016-07-13 13:25:00,2016-07-13 13:39:00,2016,7,2016-07-13,Personal,Morrisville,Wednesday,13,Morrisville,2.2,NA,Small
2016-07-13 13:42:00,2016-07-13 13:54:00,2016,7,2016-07-13,Personal,Morrisville,Wednesday,13,Cary,4.4,NA,Small
2016-07-14 15:51:00,2016-07-14 15:59:00,2016,7,2016-07-14,Personal,Cary,Thursday,15,Morrisville,3.3,NA,Small
2016-07-14 16:03:00,2016-07-14 16:34:00,2016,7,2016-07-14,Business,Morrisville,Thursday,16,Morrisville,11.8,Errand/Supplies,Normal
2016-07-14 16:39:00,2016-07-14 20:05:00,2016,7,2016-07-14,Business,Morrisville,Thursday,16,Banner Elk,195.3,NA,Long
2016-07-15 11:32:00,2016-07-15 11:53:00,2016,7,2016-07-15,Personal,Banner Elk,Friday,11,Banner Elk,8.3,NA,Normal
2016-07-15 12:09:00,2016-07-15 12:19:00,2016,7,2016-07-15,Personal,Banner Elk,Friday,12,Banner Elk,3.2,NA,Small
2016-07-15 12:35:00,2016-07-15 13:15:00,2016,7,2016-07-15,Personal,Banner Elk,Friday,12,Elk Park,22.4,NA,Long
2016-07-15 15:03:00,2016-07-15 15:33:00,2016,7,2016-07-15,Personal,Elk Park,Friday,15,Banner Elk,12.2,NA,Normal
2016-07-15 15:40:00,2016-07-15 15:52:00,2016,7,2016-07-15,Personal,Banner Elk,Friday,15,Banner Elk,4.5,NA,Small
2016-07-16 13:14:00,2016-07-16 14:10:00,2016,7,2016-07-16,Personal,Banner Elk,Saturday,13,Newland,28.1,NA,Long
2016-07-16 14:14:00,2016-07-16 14:30:00,2016,7,2016-07-16,Personal,Newland,Saturday,14,Newland,3.8,NA,Small
2016-07-16 15:29:00,2016-07-16 16:57:00,2016,7,2016-07-16,Personal,Newland,Saturday,15,Boone,41.9,NA,Long
2016-07-16 19:42:00,2016-07-16 20:35:00,2016,7,2016-07-16,Personal,Boone,Saturday,19,Banner Elk,23.8,NA,Long
2016-07-16 21:45:00,2016-07-16 22:18:00,2016,7,2016-07-16,Personal,Banner Elk,Saturday,21,Banner Elk,13.0,NA,Normal
2016-07-16 22:50:00,2016-07-16 23:03:00,2016,7,2016-07-16,Business,Banner Elk,Saturday,22,Banner Elk,4.4,Errand/Supplies,Small
2016-07-17 11:23:00,2016-07-17 11:50:00,2016,7,2016-07-17,Personal,Banner Elk,Sunday,11,Boone,15.1,Charity ($),Normal
2016-07-17 12:20:00,2016-07-17 15:25:00,2016,7,2016-07-17,Personal,Boone,Sunday,12,Cary,180.2,Commute,Long
2016-07-18 10:37:00,2016-07-18 10:49:00,2016,7,2016-07-18,Personal,Cary,Monday,10,Morrisville,4.1,Moving,Small
2016-07-18 10:54:00,2016-07-18 11:15:00,2016,7,2016-07-18,Personal,Morrisville,Monday,10,Cary,6.1,Moving,Normal
2016-07-18 11:25:00,2016-07-18 11:36:00,2016,7,2016-07-18,Personal,Northwoods,Monday,11,Preston,3.3,Moving,Small
2016-07-18 11:40:00,2016-07-18 11:56:00,2016,7,2016-07-18,Personal,Preston,Monday,11,Whitebridge,4.7,Moving,Small
2016-07-18 17:12:00,2016-07-18 17:33:00,2016,7,2016-07-18,Business,Cary,Monday,17,Apex,7.2,Meeting,Normal
2016-07-18 18:32:00,2016-07-18 18:47:00,2016,7,2016-07-18,Business,Apex,Monday,18,Cary,5.5,Meal/Entertain,Normal
2016-07-18 19:07:00,2016-07-18 19:14:00,2016,7,2016-07-18,Business,Cary,Monday,19,Morrisville,3.3,Meal/Entertain,Small
2016-07-18 20:28:00,2016-07-18 20:32:00,2016,7,2016-07-18,Business,Hazelwood,Monday,20,Weston,0.9,Errand/Supplies,Small
2016-07-18 21:11:00,2016-07-18 21:19:00,2016,7,2016-07-18,Business,Morrisville,Monday,21,Cary,3.8,Meal/Entertain,Small
2016-07-19 10:35:00,2016-07-19 10:51:00,2016,7,2016-07-19,Business,Whitebridge,Tuesday,10,Stonewater,6.4,Customer Visit,Normal
